,,Fat embolism,4869,C206545,E050305,The blockage of a blood vessel by fat particles in the circulation.,MedDRA:10016246:Fat embolism,,,New,Term added for Release Number 2024. See no. 57 of Change Log,E05|E0503|E050305,,
,Extravasation,,1842,C48198,E0504,"The leakage of body fluid or cells from the vascular system to the surrounding tissues. This process occurs either by force or as a result of a pathologic reaction (e.g., inflammation).",MedDRA:10015866:Extravasation,,,,,E05|E0504,,
,Hematoma,,1884,C50579,E0505,"A localized collection of blood, usually clotted, in an organ, space, or tissue, due to a break in the wall of a blood vessel.",MedDRA:10019428:Hematoma,,,,,E05|E0505,,
,Hemorrhage/Blood Loss/Bleeding,,1888,C26791,E0506,"The loss of blood from the circulation, including blood loss from a device connected to a patient.",MedDRA:10019524:Hemorrhage,,,,"Term and definition was modified on 27 January 2022 (Old term/definition: Hemorrhage/Bleeding: The loss of blood from a ruptured blood vessel.). For details, see comment No. 87 / 199 of the Change Log (Release Number 2022).",E05|E0506,,
,,Ecchymosis,1818,C26758,E050601,"A flat discoloration of the skin or a mucous membrane, larger in area than a petechia, caused by the extravasation of blood. Discolouration under the skin caused by a bleed underneath. Typically a bruise.",MedDRA:10014080:Ecchymosis,,,,,E05|E0506|E050601,,
,,Exsanguination,1841,C50856,E050602,Extensive loss of blood due to internal or external hemorrhage.,MedDRA:10015719:Exsanguination,,,,,E05|E0506|E050602,,
,High Pulmonary Arterial Wedge Pressure,,2480,C50585,E0507,"The measurement of the mean left atrial pressure, as measured by a catheter introduced into the distal pulmonary artery, is high.",MedDRA:10037328:Pulmonary arterial wedge pressure high,Vascular System,Investigations and Diagnostic Tests,,,E05|E0507,,
,Low Pulmonary Arterial Wedge Pressure,,2479,C50642,E0508,"The measurement of the mean left atrial pressure, as measured by a catheter introduced into the distal pulmonary artery, is low.",MedDRA:10037330:Pulmonary arterial wedge pressure low,Vascular System,Investigations and Diagnostic Tests,,"Definition was modified on 21 January 2021 (Old definition: The measurement of the mean left pulmonary atrial pressure, as measured by a catheter introduced into the distal pulmonary artery, is low.). For details, see comment No. 3 of the Change Log.",E05|E0508,,
,Ischemia,,1942,C34738,E0509,"Lack of oxygen in tissues, commonly due to impaired blood supply to an area of the body, resulting in impairment of tissue oxygenation.",MedDRA:10054438:Ischemia,,,,,E05|E0509,,
,Neovascularization,,1978,C16900,E0510,The formation of new blood vessels.,MedDRA:10029114:Neovascularization,,,,,E05|E0510,,
,Perforation of Vessels,,2135,C50804,E0511,Damage to a blood vessel resulting from a full thickness disruption in the integrity of the vessel wall.,MedDRA:10068149:Vessel perforation,Vascular System,Procedural Complications,,,E05|E0511,,
,,Great Vessel Perforation,2152,C52352,E051101,"Damage to the venae cavae, pulmonary artery, pulmonary veins or aorta resulting from a full thickness disruption in the integrity of the vessel wall.",MedDRA:10080896:Perforation of great vessels,Vascular System,Procedural Complications,,,E05|E0511|E051101,,
,Vasculitis,,2004,C26912,E0512,"Inflammation of any one of the blood vessels, including the ARTERIES; VEINS; and rest of the vasculature system in the body.",MedDRA:10047115:Vasculitis,,,Modified (technical),Term and Definition and MedDRA map modified for Release Number 2024. Previous term was Phlebitis. Previous MedDRA map was 10034879:Phlebitis. See no. 19 of Change Log.,E05|E0512,,
,Pseudoaneurysm,,2605,C50711,E0513,The creation of hematoma outside the arterial wall following bleeding due to puncture of the arterial wall. Pseudoaneurysms can also occur in the heart chambers following myocardial infarction with rupture of the wall of the ventricle.,MedDRA:10048977:Pseudoaneurysm,,,,,E05|E0513,,
,Thrombosis/Thrombus,,4440,C27083,E0514,The formation of a blood clot in the lumen of a vessel or heart chamber.,MedDRA:10043607:Thrombosis,,,,,E05|E0514,,
,Vascular Dissection,,3160,C61409,E0515,Spontaneous or induced tear within the wall of a blood vessel.,MedDRA:10070693:Vascular dissection,,,,,E05|E0515,,
,,Aortic dissection,4870,C50461,E051501,Spontaneous or induced tear within the wall of the aorta,MedDRA:10002895:Aortic dissection,,,New,Term added for Release Number 2024. See no. 83 of Change Log,E05|E0515|E051501,,
,Vasoconstriction,,2126,C40866,E0516,Vasoconstriction involves narrowing of a blood vessel lumen due to smooth muscle contraction in the vessel wall and leads to decreased blood flow.,MedDRA:10047139:Vasoconstriction,,,,,E05|E0516,,
,Vasodilatation,,2127,C40867,E0517,Widening of a blood vessel lumen due to smooth muscle relaxation in the vessel wall and leads to increased blood flow.,MedDRA:10047141:Vasodilatation,,,,,E05|E0517,,
,Unspecified Vascular Problem,,4441,C35117,E0518,"The report describes a non-specific problem with the vascular system. Note: Please use ""Appropriate Term / Code Not Available"" if the report describes a specific problem but the relevant term does not exist.",,,,,Term was added on 18 March 2020 for cases where the category of a health effect was reported but with no further details.,E05|E0518,,
,Reduced Blood Flow,,4598,C187278,E0519,Inadequate blood flow to a particular area of the body.,MedDRA:10054880:Vascular insufficiency,,,,"Term was added on 27 January 2022. For details, see comment No. 190 of the Change Log (Release Number 2022).",E05|E0519,,
,Reperfusion Injury,,4851,C193389,E0520,Tissue damage caused when blood supply returns to tissue after a period of ischemia or lack of oxygen. The restoration of circulation results in inflammation and oxidative damage.,MedDRA:10063837:Reperfusion injury,,,,"Term was added on 31 January 2023. For details, see comment No. 125 of the Change Log (Release Number 2023).",E05|E0520,,
,Coronary obstruction/occlusion,,4871,C206551,E0521,Partial or total occlusion or obstruction of the coronary ostia or artery.,MedDRA:10011103:Coronary occlusion,Vascular System,Heart,New,Term added for Release Number 2024. See no. 82 of Change Log,E05|E0521,,
,Cardiovascular Dysfunction/Insufficiency,,4445,C171950,E0607,Circulatory dysfunction/insufficiency due to a decrease in the force of the cardiac contractions and / or the tone of the vascular walls. Includes diastolic and systolic dysfunction.,MedDRA:10065929:Cardiovascular insufficiency,Heart,Vascular System,Modified (editorial),"Term and definition was modified on 31 January 2023 (Old term/definition: Cardiovascular Insufficiency: Circulatory insufficiency due to a decrease in the force of the cardiac contractions and / or the tone of the vascular walls.). For details, see comment No. 81 of the Change Log (Release Number 2023).
Error in secondary CodeHierarchy corrected for Release No. 2024",E05|E0607,,
,Bronchial Hemorrhage,,4456,C78224,E0707,Bleeding from the bronchial wall and/or lung parenchyma.,MedDRA:10065757:Bronchial hemorrhage,Respiratory System,Vascular System,,,E05|E0707,,
,Conjunctival Hemorrhage,,4808,C26728,E0850,Blood extravasation in the conjunctiva.,MedDRA:10010720:Conjunctival hemorrhage,Eye,Vascular System,,"Term was added on 27 January 2022. For details, see comment No. 136 of the Change Log (Release Number 2022).",E05|E0850,,
,Retinal Hemorrhage,,4809,C187279,E0851,Blood extravasation in the retina.,MedDRA:10038870:Retinal hemorrhage,Eye,Vascular System,,"Term was added on 27 January 2022. For details, see comment No. 137 of the Change Log (Release Number 2022).",E05|E0851,,
,Choroidal Hemorrhage,,4810,C187280,E0852,Blood extravasation in the choroid.,MedDRA:10055239:Choroidal hemorrhage,Eye,Vascular System,,"Term was added on 27 January 2022. For details, see comment No. 138 of the Change Log (Release Number 2022).",E05|E0852,,
,Optic Nerve Sheath Hemorrhage,,4811,C187281,E0853,Blood extravasation in the Optic Nerve Sheath.,MedDRA:10054519:Optic nerve sheath hemorrhage,Eye,Vascular System,,"Term was added on 27 January 2022. For details, see comment No. 139 of the Change Log (Release Number 2022).",E05|E0853,,
,Compartment syndrome,,4888,C118422,E1644,"Condition in which a closed muscle compartment's pressure increases to such an extent that the circulation is diminished, e.g. due to decrease in a compartment volume or an increase in the contents of a compartment, or both.",MedDRA:10010121:Compartment syndrome,Musculoskeletal System,Vascular System,New,Term added for Release Number 2024. See no. 74 of Change Log,E05|E1644,,
,Hemarthrosis,,4889,C206552,E1645,Bleeding into the joints,MedDRA:10019409:Hemarthrosis,Musculoskeletal System,Vascular System,New,Term added for Release Number 2024. See no. 75 of Change Log,E05|E1645,,
,Endoleaks,,4843,C187282,E2121,Persistent blood flow/pressure in the aneurysm sac following an endovascular aneurysm repair (EVAR) procedure.,MedDRA:10063824:Endoleak,Procedural Complications,Vascular System,,"Term was added on 27 January 2022. For details, see comment No. 181 / 207 of the Change Log (Release Number 2022).",E05|E2121,,
,Stenosis,,2263,C50754,E2337,"Narrowing or stricture of a vessel, duct or canal.",MedDRA:10076711:Stenosis,Generalized Disorders,Vascular System,Modified (editorial),"Secondary category was added on 27 January 2022. For details, see comment No. 234 / 235 of the Change Log (Release Number 2022). Error in CodeHierarchy corrected for Release No. 2024",E05|E2337,,
Heart,,,,,E06,Heart,,,,Not selectable,Please use more detailed term within the hierarchy,E06,,
,Coronary obstruction/occlusion,,4871,C206551,E0521,Partial or total occlusion or obstruction of the coronary ostia or artery.,MedDRA:10011103:Coronary occlusion,Vascular System,Heart,New,Term added for Release Number 2024. See no. 82 of Change Log,E06|E0521,,
,Arrhythmia,,1721,C2881,E0601,Any variation from the normal rate or rhythm (which may include the origin of the impulse and/or its subsequent propagation) in the heart.,MedDRA:10003119:Arrhythmia,,,,,E06|E0601,,
,,Asystole,4442,C116130,E060101,An electrocardiographic finding showing a state of cardiac standstill with no cardiac output and no ventricular depolarization.,MedDRA:10003586:Asystole,,,,,E06|E0601|E060101,,
,,Atrial Fibrillation,1729,C50466,E060102,"Irregular heart rhythm, usually associated with a rapid rate, that is caused by abnormal electrical activity within the atrial.",MedDRA:10003658:Atrial fibrillation,,,,,E06|E0601|E060102,,
,,Atrial Flutter,1730,C51224,E060103,"A rapid heart rate, associated with a regular rhythm, that is caused by abnormal electrical activity within the atria.",MedDRA:10003662:Atrial flutter,,,,,E06|E0601|E060103,,
,,Bradycardia,1751,C37920,E060104,"An abnormally slow heart rate. Thresholds for different age, gender, and patient populations exist.",MedDRA:10006093:Bradycardia,,,,,E06|E0601|E060104,,
,,Ectopic Heartbeat,4443,C171970,E060105,A cardiac beat originating from an abnormal site. These changes lead to extra or dropped heartbeats.,MedDRA:10014159:Ectopic heartbeats,,,,,E06|E0601|E060105,,
,,Heart Block,4444,C34665,E060106,An interference with the normal conduction of electrical impulses that control activity of the heart muscle.,MedDRA:10019252:Heart block,,,,,E06|E0601|E060106,,
,,Idioventricular Rhythm,1923,C50599,E060107,An electrocardiographic finding of three or more consecutive complexes of ventricular origin. The QRS complexes are wide and have an abnormal morphology. (CDISC),MedDRA:10039111:Rhythm idioventricular,,,,,E06|E0601|E060107,,
,,Irregular Pulse,2469,C50622,E060108,A pulse that beats at irregular intervals.,MedDRA:10022994:Irregular pulse,,,,,E06|E0601|E060108,,
,,Tachycardia,2095,C38029,E060109,"Abnormally high heart rate. Thresholds for different age, gender, and patient populations exist.",MedDRA:10043071:Tachycardia,,,,,E06|E0601|E060109,,
,,Ventricular Fibrillation,2130,C50799,E060110,Arrhythmia characterized by chaotic contractions of the ventricular muscle.,MedDRA:10047290:Ventricular fibrillation,,,,,E06|E0601|E060110,,
,Cardiac Arrest,,1762,C50479,E0602,"The sudden cessation of productive cardiac activity in an individual who becomes unresponsive, without normal breathing and no signs of circulation.",MedDRA:10007515:Cardiac arrest,,,,,E06|E0602,,
,Cardiac Enzyme Elevation,,1838,C50480,E0603,Increase from the normal levels of cardiac enzymes.,MedDRA:10007548:Cardiac enzymes increased,Heart,Investigations and Diagnostic Tests,,,E06|E0603,,
,Cardiac Perforation,,2513,C73502,E0604,The presence of an acquired hole in the heart.,MedDRA:10058039:Cardiac perforation,Heart,Procedural Complications,,,E06|E0604,,
,Cardiac Tamponade,,2226,C50481,E0605,"Acute compression of the heart caused by increased intrapericardial pressure due to the accumulation of blood or fluid in the pericardium from rupture of the heart or great vessels, penetrating trauma, or progressive effusion.",MedDRA:10007610:Cardiac tamponade,,,,,E06|E0605,,
,Cardiomyopathy,,1764,C34830,E0606,A disease of the heart muscle.,MedDRA:10007636:Cardiomyopathy,,,,,E06|E0606,,
,Cardiovascular Dysfunction/Insufficiency,,4445,C171950,E0607,Circulatory dysfunction/insufficiency due to a decrease in the force of the cardiac contractions and / or the tone of the vascular walls. Includes diastolic and systolic dysfunction.,MedDRA:10065929:Cardiovascular insufficiency,Heart,Vascular System,Modified (editorial),"Term and definition was modified on 31 January 2023 (Old term/definition: Cardiovascular Insufficiency: Circulatory insufficiency due to a decrease in the force of the cardiac contractions and / or the tone of the vascular walls.). For details, see comment No. 81 of the Change Log (Release Number 2023).
Error in secondary CodeHierarchy corrected for Release No. 2024",E06|E0607,,
,Cusp Tear,,2656,C50517,E0608,"A tear located on a leaflet of a heart valve that prevents its complete closing, which can result in valvular dysfunction.",MedDRA:10068167:Cusp tear,,,,,E06|E0608,,
,Diminished Pulse Pressure,,2606,C50533,E0609,Weak or absent palpable pulse due to decreased arterial pulse pressure.,MedDRA:10037480:Pulse pressure decreased,,,,,E06|E0609,,
,Endocarditis,,1834,C34582,E0610,Inflammation of the endocardium.,MedDRA:10014665:Endocarditis,Heart,Infections,,,E06|E0610,,
,Heart Failure/Congestive Heart Failure,,4446,C3080,E0611,Inability of the heart to pump blood adequately to fill tissue metabolic requirements or the ability to do so only at an elevated filling pressure.,MedDRA:10019279:Heart failure,,,,,E06|E0611,,
,Ischemic Heart Disease,,2493,C50625,E0612,"A disorder of cardiac function caused by insufficient blood flow to the muscle tissue of the heart. The decreased blood flow may be due to narrowing of the coronary arteries, to obstruction by a thrombus, or less commonly, to diffuse narrowing of arterioles and other small vessels within the heart. Severe interruption of the blood supply to the myocardial tissue may result in necrosis of cardiac muscle (myocardial infarction).",MedDRA:10055218:Ischemic heart disease,,,,,E06|E0612,,
